,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Agency,Communion,Social Connection,Antisocial,Positive,Year,Year_Bin,female,male,other,length,curse words,sexual,religion,money,know,like,go,have,want,love,dream,heart,dance,rock,music,fuck,damn,shit,hell,bitch
1483,1483,1483,1483,1483,1483,0.0,0.0,0.0769230769230769,0.0,0.0256410256410256,1973,1970s,0.0,0.0,0.0,207,0.0,0.0256410256410256,0.0,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,1484,1484,1484,1484,1484,0.0245098039215686,0.0049019607843137,0.0604651162790697,0.0,0.0093023255813953,1973,1970s,0.0,0.0,0.0,950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,1485,1485,1485,1485,1485,0.0565217391304347,0.0,0.0766129032258064,0.0080645161290322,0.0362903225806451,1973,1970s,0.0,0.017391304347826,0.0043478260869565,1210,0.0,0.0,0.0,0.0362903225806451,0.0043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,1486,1486,1486,1486,1486,0.1111111111111111,0.0,0.2254901960784313,0.0,0.0392156862745098,1973,1970s,0.0,0.0,0.0606060606060606,431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,1487,1487,1487,1487,1487,0.0224719101123595,0.0,0.09,0.0,0.12,1973,1970s,0.0,0.0,0.0,493,0.0,0.02,0.02,0.0,0.0224719101123595,0.0,0.0,0.0112359550561797,0.0,0.0112359550561797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,1488,1488,1488,1488,1488,0.0256410256410256,0.1239316239316239,0.1914893617021276,0.0085106382978723,0.0425531914893617,1973,1970s,0.0,0.0,0.0,1053,0.0085106382978723,0.0,0.0,0.0,0.0256410256410256,0.0,0.0,0.0042735042735042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,1489,1489,1489,1489,1489,0.010204081632653,0.0051020408163265,0.035,0.0,0.08,1973,1970s,0.0,0.0,0.0,925,0.0,0.0,0.0,0.065,0.0051020408163265,0.0,0.0051020408163265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,1490,1490,1490,1490,1490,0.0604651162790697,0.0,0.0929203539823008,0.0,0.0088495575221238,1973,1970s,0.0093023255813953,0.0,0.0,1144,0.0,0.0088495575221238,0.0044247787610619,0.0044247787610619,0.0046511627906976,0.0,0.0046511627906976,0.0,0.0046511627906976,0.0093023255813953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,1491,1491,1491,1491,1491,0.03954802259887,0.0,0.1465968586387434,0.0,0.0366492146596858,1973,1970s,0.0,0.0,0.0169491525423728,927,0.0,0.0052356020942408,0.0,0.0,0.0056497175141242,0.0,0.0056497175141242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,1492,1492,1492,1492,1492,0.0707964601769911,0.0,0.1463414634146341,0.0,0.056910569105691,1973,1970s,0.0,0.0,0.0,553,0.0,0.032520325203252,0.0,0.0,0.0,0.0176991150442477,0.0088495575221238,0.0,0.0,0.0353982300884955,0.0,0.0088495575221238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,1493,1493,1493,1493,1493,0.0278422273781902,0.0162412993039443,0.2390804597701149,0.0,0.025287356321839,1973,1970s,0.0069605568445475,0.1044083526682134,0.0046403712296983,2134,0.0,0.0,0.0045977011494252,0.0137931034482758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,1494,1494,1494,1494,1494,0.0147058823529411,0.088235294117647,0.1,0.0,0.0,1974,1970s,0.0,0.0,0.0,718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,1495,1495,1495,1495,1495,0.0336787564766839,0.082901554404145,0.1192893401015228,0.0,0.0609137055837563,1974,1970s,0.0,0.0,0.0025906735751295,1854,0.0,0.0050761421319796,0.0025380710659898,0.0,0.0,0.0077720207253886,0.0,0.0077720207253886,0.0,0.005181347150259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,1496,1496,1496,1496,1496,0.0037037037037037,0.0,0.1952983725135623,0.0,0.0922242314647378,1974,1970s,0.0,0.0,0.0,2537,0.0,0.0849909584086799,0.0018083182640144,0.0,0.0,0.0018518518518518,0.0018518518518518,0.0,0.0018518518518518,0.087037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,1497,1497,1497,1497,1497,0.0046403712296983,0.0,0.1219512195121951,0.0,0.0110864745011086,1974,1970s,0.0603248259860788,0.0,0.0,2350,0.0,0.0044345898004434,0.0,0.0022172949002217,0.0,0.0023201856148491,0.0,0.0,0.0,0.0046403712296983,0.0,0.0,0.0649651972157772,0.0,0.0023201856148491,0.0,0.0,0.0,0.0,0.0
1498,1498,1498,1498,1498,1498,0.0297397769516728,0.0,0.04,0.0,0.0233333333333333,1974,1970s,0.0,0.0,0.0,1386,0.0,0.0,0.0033333333333333,0.0,0.0037174721189591,0.0074349442379182,0.0,0.0,0.0,0.0,0.0,0.0,0.0074349442379182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,1499,1499,1499,1499,1499,0.0,0.0,0.0,0.0,0.0,1974,1970s,0.0,0.0,0.0,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,1500,1500,1500,1500,1500,0.0218855218855218,0.0033670033670033,0.1302250803858521,0.0016077170418006,0.0096463022508038,1974,1970s,0.0033670033670033,0.0471380471380471,0.0084175084175084,3144,0.0,0.0016077170418006,0.0,0.0032154340836012,0.0,0.0,0.0,0.005050505050505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033670033670033,0.0
1501,1501,1501,1501,1501,1501,0.0106382978723404,0.0141843971631205,0.1300309597523219,0.0061919504643962,0.0092879256965944,1974,1970s,0.0,0.0,0.0141843971631205,1648,0.0,0.0,0.0,0.0,0.0106382978723404,0.0,0.0,0.0106382978723404,0.0,0.0,0.0,0.0,0.0,0.0,0.0035460992907801,0.0,0.0,0.0,0.0,0.0
1502,1502,1502,1502,1502,1502,0.1170568561872909,0.0033444816053511,0.0745341614906832,0.0248447204968944,0.0590062111801242,1974,1970s,0.0033444816053511,0.0,0.0,1361,0.0124223602484472,0.0124223602484472,0.031055900621118,0.0,0.0133779264214046,0.0,0.0,0.0066889632107023,0.0033444816053511,0.0133779264214046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133779264214046,0.0
1503,1503,1503,1503,1503,1503,0.0727969348659003,0.003831417624521,0.137037037037037,0.0,0.0259259259259259,1974,1970s,0.0,0.0,0.0,1207,0.0,0.0074074074074074,0.0,0.0037037037037037,0.0,0.003831417624521,0.0,0.003831417624521,0.0,0.0076628352490421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,1504,1504,1504,1504,1504,0.0,0.0,0.0268199233716475,0.0,0.0076628352490421,1974,1970s,0.0,0.0,0.0,1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,1505,1505,1505,1505,1505,0.0154639175257731,0.0360824742268041,0.1512195121951219,0.0,0.0341463414634146,1974,1970s,0.0,0.0154639175257731,0.0051546391752577,961,0.0,0.0,0.0048780487804878,0.0,0.0051546391752577,0.0,0.0,0.0051546391752577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103092783505154,0.0
1506,1506,1506,1506,1506,1506,0.1384615384615384,0.0,0.1868686868686868,0.0,0.0909090909090909,1974,1970s,0.0,0.0,0.0,944,0.0,0.0303030303030303,0.0454545454545454,0.0,0.0,0.0051282051282051,0.0,0.0051282051282051,0.0,0.0307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,1507,1507,1507,1507,1507,0.0769230769230769,0.0,0.2044728434504792,0.0,0.0351437699680511,1974,1970s,0.0,0.0,0.0,1390,0.0,0.0223642172523961,0.0063897763578274,0.0,0.0066889632107023,0.0,0.0,0.0,0.0,0.0234113712374581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,1508,1508,1508,1508,1508,0.1035714285714285,0.0035714285714285,0.173469387755102,0.0,0.0714285714285714,1974,1970s,0.0392857142857142,0.0,0.0,1305,0.0,0.0238095238095238,0.0,0.0034013605442176,0.0,0.025,0.0035714285714285,0.0035714285714285,0.0142857142857142,0.0178571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,1509,1509,1509,1509,1509,0.0151515151515151,0.0101010101010101,0.155,0.0,0.0,1974,1970s,0.0101010101010101,0.0,0.0,977,0.0,0.0,0.005,0.0,0.0,0.0,0.0101010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.1515151515151515,0.0,0.0,0.0,0.0,0.0,0.0
1510,1510,1510,1510,1510,1510,0.1371428571428571,0.0,0.0614525139664804,0.0,0.1452513966480447,1974,1970s,0.0,0.0,0.0,849,0.0,0.0,0.0,0.0,0.0,0.0057142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,1511,1511,1511,1511,1511,0.0105263157894736,0.0,0.0838926174496644,0.0,0.0167785234899328,1974,1970s,0.0035087719298245,0.0070175438596491,0.0,1472,0.0,0.0033557046979865,0.0,0.0100671140939597,0.0,0.0035087719298245,0.0,0.0,0.0,0.0035087719298245,0.0,0.0035087719298245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,1512,1512,1512,1512,1512,0.0825242718446602,0.0,0.1193415637860082,0.0041152263374485,0.0452674897119341,1974,1970s,0.0,0.0,0.0,1084,0.0,0.0288065843621399,0.0,0.0,0.0048543689320388,0.0,0.0,0.0,0.0,0.0339805825242718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,1513,1513,1513,1513,1513,0.0505050505050505,0.005050505050505,0.1804878048780487,0.0146341463414634,0.0292682926829268,1974,1970s,0.0404040404040404,0.0303030303030303,0.0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0101010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,1514,1514,1514,1514,1514,0.0151515151515151,0.0151515151515151,0.131578947368421,0.0,0.0300751879699248,1974,1970s,0.0,0.0,0.0,1255,0.0,0.0,0.0,0.0,0.0,0.0037878787878787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,1515,1515,1515,1515,1515,0.1243781094527363,0.0,0.219047619047619,0.0,0.0285714285714285,1974,1970s,0.0696517412935323,0.0,0.0,938,0.0,0.0142857142857142,0.0,0.0,0.0049751243781094,0.0,0.0,0.0,0.0,0.0149253731343283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,1516,1516,1516,1516,1516,0.036144578313253,0.0,0.0872093023255814,0.0,0.0465116279069767,1974,1970s,0.0,0.0,0.0301204819277108,804,0.0,0.0,0.0,0.0116279069767441,0.0120481927710843,0.0120481927710843,0.0120481927710843,0.0,0.0240963855421686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,1517,1517,1517,1517,1517,0.1310344827586207,0.0,0.1379310344827586,0.0,0.1034482758620689,1974,1970s,0.0,0.0,0.0,676,0.0,0.0344827586206896,0.0,0.0,0.0,0.0689655172413793,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,1518,1518,1518,1518,1518,0.0982658959537572,0.0,0.1657142857142857,0.0,0.0228571428571428,1974,1970s,0.0,0.0,0.0,834,0.0,0.0,0.0,0.0,0.0173410404624277,0.0,0.0057803468208092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,1519,1519,1519,1519,1519,0.1034482758620689,0.0,0.1023622047244094,0.0,0.0629921259842519,1974,1970s,0.0301724137931034,0.0,0.0,1201,0.0,0.0,0.0118110236220472,0.0,0.0,0.0129310344827586,0.0,0.0,0.0,0.0,0.0043103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,1520,1520,1520,1520,1520,0.1521739130434782,0.0,0.2027972027972027,0.0,0.0769230769230769,1974,1970s,0.0,0.0,0.0,642,0.0,0.0559440559440559,0.0,0.0,0.0,0.0,0.0,0.0,0.0144927536231884,0.036231884057971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,1521,1521,1521,1521,1521,0.125,0.0036764705882352,0.1056338028169014,0.0,0.1126760563380281,1974,1970s,0.0,0.0,0.0,1332,0.0,0.0422535211267605,0.0035211267605633,0.0,0.025735294117647,0.025735294117647,0.0036764705882352,0.025735294117647,0.0,0.0183823529411764,0.0036764705882352,0.0,0.0,0.0514705882352941,0.0036764705882352,0.0,0.0,0.0,0.0,0.0
1522,1522,1522,1522,1522,1522,0.0327102803738317,0.0,0.0807692307692307,0.0,0.0769230769230769,1974,1970s,0.0,0.0,0.0,1294,0.0,0.0269230769230769,0.0038461538461538,0.0,0.0046728971962616,0.0046728971962616,0.0093457943925233,0.0046728971962616,0.0,0.0186915887850467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,1523,1523,1523,1523,1523,0.1618497109826589,0.0346820809248554,0.2030456852791878,0.0,0.0406091370558375,1974,1970s,0.0,0.0,0.0,930,0.0,0.0203045685279187,0.0203045685279187,0.0,0.0,0.0115606936416184,0.0,0.0,0.0,0.0115606936416184,0.0057803468208092,0.0115606936416184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,1524,1524,1524,1524,1524,0.1255605381165919,0.0,0.167381974248927,0.0,0.0600858369098712,1974,1970s,0.0,0.0,0.0044843049327354,1035,0.0,0.0343347639484978,0.0042918454935622,0.0085836909871244,0.0134529147982062,0.0,0.0089686098654708,0.0044843049327354,0.0,0.0358744394618834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,1525,1525,1525,1525,1525,0.0753623188405797,0.0,0.1489971346704871,0.0028653295128939,0.0315186246418338,1974,1970s,0.0666666666666666,0.0028985507246376,0.0057971014492753,1738,0.0,0.0057306590257879,0.0,0.0028653295128939,0.0,0.0,0.0,0.0,0.0,0.0028985507246376,0.0,0.0,0.0,0.0,0.008695652173913,0.0,0.0,0.0,0.0,0.0
1526,1526,1526,1526,1526,1526,0.0782122905027933,0.0,0.09375,0.0,0.0729166666666666,1974,1970s,0.0,0.0,0.0,923,0.0,0.0,0.0,0.0104166666666666,0.0055865921787709,0.0,0.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,1527,1527,1527,1527,1527,0.0648148148148148,0.0,0.1186440677966101,0.0,0.0762711864406779,1974,1970s,0.0,0.0,0.0185185185185185,596,0.0,0.0338983050847457,0.0,0.0,0.0,0.0277777777777777,0.0,0.0,0.0,0.0185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1528,1528,1528,1528,1528,1528,0.0954063604240282,0.0035335689045936,0.1360544217687075,0.0,0.0782312925170068,1974,1970s,0.0,0.0,0.0,1314,0.0,0.0544217687074829,0.0068027210884353,0.0,0.0,0.0,0.0,0.0070671378091872,0.0141342756183745,0.0282685512367491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,1529,1529,1529,1529,1529,0.0696202531645569,0.0,0.1184210526315789,0.006578947368421,0.0131578947368421,1974,1970s,0.0,0.0,0.0,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316455696202531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,1530,1530,1530,1530,1530,0.0948905109489051,0.0,0.226950354609929,0.0,0.0070921985815602,1974,1970s,0.0,0.0,0.0,692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072992700729927,0.0,0.072992700729927,0.0,0.0,0.0,0.0,0.0,0.0
1531,1531,1531,1531,1531,1531,0.0798479087452471,0.0,0.0633802816901408,0.0,0.0457746478873239,1974,1970s,0.0,0.0,0.0,1282,0.0,0.0211267605633802,0.0035211267605633,0.0,0.0,0.0,0.0,0.0,0.0038022813688212,0.0114068441064638,0.0038022813688212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,1532,1532,1532,1532,1532,0.0744336569579288,0.0,0.0812324929971988,0.0,0.0532212885154061,1974,1970s,0.0,0.0,0.0,1529,0.0,0.0224089635854341,0.0,0.0,0.0,0.0,0.0,0.0,0.0064724919093851,0.0129449838187702,0.0,0.0,0.0,0.0,0.0129449838187702,0.0,0.0,0.0,0.0,0.0
1533,1533,1533,1533,1533,1533,0.0431266846361186,0.0026954177897574,0.0325814536340852,0.0,0.075187969924812,1974,1970s,0.0,0.0,0.0,1821,0.0,0.0050125313283208,0.0,0.0,0.0026954177897574,0.0026954177897574,0.0053908355795148,0.0,0.0,0.0053908355795148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,1534,1534,1534,1534,1534,0.0920502092050209,0.0,0.0317460317460317,0.0,0.0039682539682539,1974,1970s,0.0,0.0,0.0,1194,0.0,0.0,0.0,0.0,0.0,0.0,0.0251046025104602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,1535,1535,1535,1535,1535,0.0219780219780219,0.0109890109890109,0.082687338501292,0.0,0.0645994832041343,1974,1970s,0.0,0.0,0.0,1727,0.0,0.0155038759689922,0.0,0.0,0.0219780219780219,0.0302197802197802,0.0,0.0054945054945054,0.0,0.0164835164835164,0.0,0.0,0.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,0.0
1536,1536,1536,1536,1536,1536,0.0524590163934426,0.0032786885245901,0.0630914826498422,0.0,0.0157728706624605,1974,1970s,0.0,0.0,0.0,1579,0.0,0.0,0.0,0.0063091482649842,0.0098360655737704,0.0032786885245901,0.0,0.0065573770491803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,1537,1537,1537,1537,1537,0.014519056261343,0.0018148820326678,0.1142355008787346,0.0070298769771528,0.0281195079086115,1974,1970s,0.0108892921960072,0.029038112522686,0.0054446460980036,2930,0.0017574692442882,0.0017574692442882,0.0070298769771528,0.0087873462214411,0.0018148820326678,0.0036297640653357,0.0036297640653357,0.0018148820326678,0.0,0.0018148820326678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018148820326678,0.0
1538,1538,1538,1538,1538,1538,0.0835734870317002,0.0,0.2451790633608815,0.0,0.0495867768595041,1974,1970s,0.0,0.0,0.0028818443804034,1725,0.0,0.046831955922865,0.0,0.0,0.0086455331412103,0.0,0.0,0.0028818443804034,0.0,0.0489913544668587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,1539,1539,1539,1539,1539,0.0445103857566765,0.0,0.1235632183908046,0.0229885057471264,0.0201149425287356,1974,1970s,0.0148367952522255,0.0148367952522255,0.0029673590504451,1689,0.0,0.0028735632183908,0.0114942528735632,0.0057471264367816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,1540,1540,1540,1540,1540,0.15,0.0,0.0821917808219178,0.0136986301369863,0.0502283105022831,1974,1970s,0.0,0.0,0.0,1128,0.0,0.0091324200913242,0.0,0.0,0.0,0.01,0.0,0.005,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,1541,1541,1541,1541,1541,0.1380952380952381,0.0,0.0892018779342723,0.0,0.0469483568075117,1974,1970s,0.0,0.0,0.0,962,0.0,0.0422535211267605,0.0093896713615023,0.0,0.0,0.0,0.0095238095238095,0.0,0.0,0.0428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,1542,1542,1542,1542,1542,0.0210970464135021,0.0168776371308016,0.1803921568627451,0.0,0.0313725490196078,1974,1970s,0.0,0.0,0.0,1181,0.0,0.0,0.0,0.0,0.0084388185654008,0.0,0.0042194092827004,0.0168776371308016,0.0,0.0,0.0,0.0126582278481012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,1543,1543,1543,1543,1543,0.0557620817843866,0.0,0.0636042402826855,0.0035335689045936,0.0353356890459364,1974,1970s,0.0,0.0,0.0,1324,0.0,0.0,0.0,0.0141342756183745,0.0,0.0,0.0111524163568773,0.0074349442379182,0.0,0.0,0.0,0.0074349442379182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,1544,1544,1544,1544,1544,0.0555555555555555,0.0555555555555555,0.1865284974093264,0.005181347150259,0.1088082901554404,1974,1970s,0.0055555555555555,0.0,0.0,915,0.0,0.0466321243523316,0.0,0.0,0.0055555555555555,0.0166666666666666,0.0055555555555555,0.0,0.0,0.05,0.0,0.0,0.0055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,1545,1545,1545,1545,1545,0.1365853658536585,0.0048780487804878,0.1194690265486725,0.0,0.0530973451327433,1974,1970s,0.0,0.0,0.0,951,0.0,0.0,0.0,0.0,0.0048780487804878,0.0097560975609756,0.0097560975609756,0.0146341463414634,0.0097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,1546,1546,1546,1546,1546,0.0712765957446808,0.001063829787234,0.0598984771573604,0.0121827411167512,0.0263959390862944,1974,1970s,0.0,0.0053191489361702,0.001063829787234,5122,0.0050761421319796,0.0060913705583756,0.0020304568527918,0.0050761421319796,0.002127659574468,0.0053191489361702,0.0031914893617021,0.0,0.002127659574468,0.0042553191489361,0.0,0.0,0.0,0.0,0.0,0.0,0.001063829787234,0.0,0.002127659574468,0.0
1547,1547,1547,1547,1547,1547,0.1513944223107569,0.0,0.2334630350194552,0.0,0.1011673151750972,1974,1970s,0.0,0.0,0.0,1238,0.0,0.0194552529182879,0.0,0.0,0.0,0.0239043824701195,0.0,0.0,0.0,0.0159362549800796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,1548,1548,1548,1548,1548,0.0656565656565656,0.0454545454545454,0.14,0.0,0.03,1974,1970s,0.0,0.0,0.005050505050505,950,0.0,0.01,0.005,0.0,0.0,0.0101010101010101,0.0,0.0101010101010101,0.0,0.0101010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,1549,1549,1549,1549,1549,0.00418410041841,0.0251046025104602,0.1583011583011583,0.0308880308880308,0.0463320463320463,1974,1970s,0.0,0.0,0.00418410041841,1188,0.0154440154440154,0.0,0.0308880308880308,0.0,0.0209205020920502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167364016736401,0.0,0.0,0.0,0.0,0.0167364016736401,0.0
1550,1550,1550,1550,1550,1550,0.0449826989619377,0.0,0.1152542372881356,0.0,0.0101694915254237,1974,1970s,0.0,0.0,0.0,1794,0.0,0.0,0.0,0.0,0.0173010380622837,0.0034602076124567,0.0,0.0034602076124567,0.0,0.0,0.0,0.0,0.0034602076124567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,1551,1551,1551,1551,1551,0.0,0.0,0.0813397129186602,0.0,0.0143540669856459,1974,1970s,0.0,0.0,0.0,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150753768844221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,1552,1552,1552,1552,1552,0.0205278592375366,0.0175953079178885,0.1331521739130435,0.0081521739130434,0.046195652173913,1974,1970s,0.0,0.0,0.0,1690,0.0,0.0217391304347826,0.0,0.0,0.0087976539589442,0.0,0.0117302052785923,0.0,0.0,0.0175953079178885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,1553,1553,1553,1553,1553,0.0,0.0,0.0,0.0,0.0,1974,1970s,0.0,0.0,0.0,661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,1554,1554,1554,1554,1554,0.0238095238095238,0.0047619047619047,0.0848214285714285,0.0066964285714285,0.0892857142857142,1974,1970s,0.0,0.0,0.0023809523809523,2273,0.0,0.0089285714285714,0.0,0.0133928571428571,0.0,0.0023809523809523,0.0023809523809523,0.0,0.0,0.0095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,1555,1555,1555,1555,1555,0.0348837209302325,0.0077519379844961,0.1283783783783783,0.0,0.0608108108108108,1974,1970s,0.0193798449612403,0.003875968992248,0.0,1325,0.0,0.027027027027027,0.0,0.0,0.0,0.0,0.003875968992248,0.0,0.0,0.0232558139534883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,1556,1556,1556,1556,1556,0.039039039039039,0.003003003003003,0.1173184357541899,0.0,0.0307262569832402,1974,1970s,0.018018018018018,0.0,0.003003003003003,1654,0.0,0.0027932960893854,0.0,0.0027932960893854,0.0,0.009009009009009,0.0,0.0,0.0,0.003003003003003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,1557,1557,1557,1557,1557,0.0,0.0,0.1395348837209302,0.0093023255813953,0.013953488372093,1974,1970s,0.0048543689320388,0.0,0.0,1101,0.0046511627906976,0.0,0.0046511627906976,0.0,0.0,0.0,0.0048543689320388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048543689320388,0.0
1558,1558,1558,1558,1558,1558,0.0432432432432432,0.0,0.1111111111111111,0.0,0.0869565217391304,1974,1970s,0.0108108108108108,0.0,0.0,1810,0.0,0.0821256038647343,0.0,0.0,0.0027027027027027,0.0,0.0,0.0,0.0,0.0891891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,1559,1559,1559,1559,1559,0.0112570356472795,0.0375234521575985,0.1101083032490974,0.0,0.0920577617328519,1974,1970s,0.0018761726078799,0.0018761726078799,0.0,2806,0.0,0.0,0.0541516245487364,0.0,0.0,0.0,0.0,0.0018761726078799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
